Issued,Paid,Status,Location,Ward,Ticket Destination,Zone Name,Outstanding,Offence
05/12/2020  13:16,-œ30.00,Post NtO,Rochdale Road (Livesey Street to Thompson Street),Harpurhey,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  13:16,œ0.00,Pre-NtO Full Rate,King Street West,Deansgate,Affixed to vehicle,Pay and Display Parking,œ50.00,6
05/12/2020  13:17,-œ35.00,Pre-NtO Discount,Dagenham Road,Rusholme,Handed To Driver,No Waiting At Any Time,œ0.00,1
05/12/2020  13:18,-œ30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  13:18,-œ30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  13:21,œ0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ60.00,34
05/12/2020  13:21,-œ25.00,Pre-NtO Discount,Lake Car Park,(None),Affixed to vehicle,Car Park,œ0.00,83
05/12/2020  13:22,œ0.00,Pre-NtO Full Rate,Southgate (City Centre),Deansgate,Affixed to vehicle,Pay and Display Parking,œ50.00,6
05/12/2020  13:23,œ0.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,œ60.00,34
05/12/2020  13:26,œ0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ60.00,34
05/12/2020  13:26,-œ35.00,Pre-NtO Discount,Fairclough Street,Clayt & Open,Affixed to vehicle,No Waiting At Any Time,œ0.00,1
05/12/2020  13:30,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  13:31,-œ25.00,Pre-NtO Discount,BLOOM STREET CAR PARK,Piccadilly,Affixed to vehicle,Car Park,œ0.00,83
05/12/2020  13:32,-œ25.00,Pre-NtO Discount,Hanover Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,œ0.00,6
05/12/2020  13:33,-œ35.00,Pre-NtO Discount,Booth Street,Deansgate,Affixed to vehicle,No Loading at Any Time,œ0.00,2
05/12/2020  13:34,-œ25.00,Pre-NtO Discount,St Mary`s Parsonage,Deansgate,Affixed to vehicle,Pay and Display Parking,œ0.00,5
05/12/2020  13:36,-œ35.00,Pre-NtO Discount,Sherborne Street,Cheetham,Affixed to vehicle,No Waiting At Any Time,œ0.00,1
05/12/2020  13:36,œ0.00,Post NtO,Oxford Road (Nelson Street To Hathersage Road),City Centre,CCTV Issue,Bus Lane,œ60.00,34
05/12/2020  13:37,-œ35.00,Post NtO,Sherborne Street,Cheetham,Postal-vehicle drive away,No Waiting At Any Time,œ0.00,1
05/12/2020  13:38,-œ35.00,Pre-NtO Discount,SMALLWOOD STREET,Newton Heath,Affixed to vehicle,Restricted Area,œ0.00,40
05/12/2020  13:38,-œ25.00,Pre-NtO Discount,Slate Wharf,Deansgate,Affixed to vehicle,Pay And Display,œ0.00,6
05/12/2020  13:38,œ0.00,Cancelled,Charlotte Street (Piccadilly),Piccadilly,Affixed to vehicle,Restricted Area,œ0.00,6
05/12/2020  13:38,-œ30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  13:40,-œ25.00,Pre-NtO Discount,Lake Car Park,(None),Affixed to vehicle,Car Park,œ0.00,86
05/12/2020  13:41,-œ35.00,Pre-NtO Discount,SMALLWOOD STREET,Newton Heath,Affixed to vehicle,Restricted Area,œ0.00,23
05/12/2020  13:41,œ0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ60.00,34
05/12/2020  13:43,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  13:43,œ0.00,Pre-NtO Full Rate,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  13:44,œ0.00,Pre-NtO Full Rate,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  13:44,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  13:44,œ0.00,Pre-NtO Full Rate,IRWELL STREET,Cheetham,Affixed to vehicle,No Waiting At Any Time,œ70.00,1
05/12/2020  13:44,œ0.00,Pre-NtO Full Rate,Irwell Street,Cheetham,Affixed to vehicle,No Waiting At Any Time,œ70.00,1
05/12/2020  13:45,-œ25.00,Pre-NtO Discount,Marsden Street,Deansgate,Affixed to vehicle,Pay and Display Parking,œ0.00,5
05/12/2020  13:46,œ0.00,Pre-NtO Full Rate,IRWELL STREET,Cheetham,Affixed to vehicle,No Waiting At Any Time,œ70.00,1
05/12/2020  13:48,œ0.00,Post NtO,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,CCTV Issue,Bus Lane,œ60.00,34
05/12/2020  13:49,œ0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ60.00,34
05/12/2020  13:50,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  13:50,œ0.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,œ60.00,34
05/12/2020  13:50,œ0.00,Pre-NtO Full Rate,CHEETWOOD STREET,Cheetham,Affixed to vehicle,No Waiting At Any Time,œ70.00,1
05/12/2020  13:51,œ0.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,œ60.00,34
05/12/2020  13:51,-œ70.00,Pre-NtO Full Rate,CHEETWOOD STREET,Cheetham,Affixed to vehicle,No Waiting At Any Time,œ0.00,1
05/12/2020  13:53,-œ25.00,Pre-NtO Discount,Garden Centre Car Park,(None),Affixed to vehicle,Car Park,œ0.00,83
05/12/2020  13:53,-œ30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  13:58,-œ35.00,Pre-NtO Discount,Croyde Close,Woodh Park,Affixed to vehicle,Prohibition of Driving,œ0.00,12
05/12/2020  13:58,-œ25.00,Pre-NtO Discount,Garden Centre Car Park,(None),Affixed to vehicle,Car Park,œ0.00,82
05/12/2020  13:59,-œ30.00,Post NtO,Oxford Road (Nelson Street To Hathersage Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  13:59,-œ25.00,Pre-NtO Discount,Tib Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,œ0.00,6
05/12/2020  14:00,-œ30.00,Post NtO,Rochdale Road (Livesey Street to Thompson Street),Harpurhey,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  14:00,-œ30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  14:01,œ0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ30.00,34
05/12/2020  14:01,-œ30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  14:02,-œ25.00,Pre-NtO Discount,St John Street,Deansgate,Affixed to vehicle,Pay and Display Parking,œ0.00,6
05/12/2020  14:02,-œ30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  14:03,-œ30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  14:03,-œ30.00,Post NtO,Oxford Road (Nelson Street To Hathersage Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  14:03,-œ30.00,Post NtO,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  14:03,-œ35.00,Pre-NtO Discount,Church Lane (Harpurhey),Harpurhey,Affixed to vehicle,No Waiting,œ0.00,1
05/12/2020  14:03,œ0.00,Pre-NtO Full Rate,Deansgate,Deansgate,Affixed to vehicle,Pay and Display Parking,œ50.00,6
05/12/2020  14:04,-œ25.00,Pre-NtO Discount,Tib Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,œ0.00,6
05/12/2020  14:06,-œ35.00,Pre-NtO Discount,Church Lane (Harpurhey),Harpurhey,Affixed to vehicle,No Waiting,œ0.00,1
05/12/2020  14:08,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  14:10,œ0.00,Cancelled,Lauderdale Crescent,Ardwick,Spoil,Restricted Area,œ0.00,30
05/12/2020  14:10,-œ25.00,Pre-NtO Discount,Lake Car Park,(None),Affixed to vehicle,Car Park,œ0.00,82
05/12/2020  14:11,-œ35.00,Pre-NtO Discount,Howard Street,Cheetham,Affixed to vehicle,No Waiting At Any Time,œ0.00,1
05/12/2020  14:11,-œ30.00,Post NtO,Oxford Road (Nelson Street To Hathersage Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  14:13,-œ25.00,Post NtO,Marble Street,Deansgate,Postal-vehicle drive away,Pay and Display Parking,œ0.00,6
05/12/2020  14:14,-œ25.00,Pre-NtO Discount,St John Street,Deansgate,Affixed to vehicle,Pay and Display Parking,œ0.00,5
05/12/2020  14:14,œ0.00,Cancelled,St Margaret`s Car Park,(None),Affixed to vehicle,Car Park,œ0.00,83
05/12/2020  14:14,œ0.00,Pre-NtO Full Rate,Tib Street (City Centre),Piccadilly,Affixed to vehicle,No Waiting At Any Time,œ70.00,1
05/12/2020  14:15,-œ70.00,Pre-NtO Full Rate,Sagar Street,Cheetham,Affixed to vehicle,No Waiting At Any Time,œ0.00,1
05/12/2020  14:15,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  14:17,-œ30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  14:17,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  14:18,-œ30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  14:19,-œ25.00,Pre-NtO Discount,Lake Car Park,(None),Affixed to vehicle,Car Park,œ0.00,83
05/12/2020  14:21,œ0.00,Pre-NtO Full Rate,Jury Street,Cheetham,Affixed to vehicle,No Waiting At Any Time,œ70.00,1
05/12/2020  14:22,œ0.00,Cancelled,St Margaret`s Car Park,(None),Affixed to vehicle,Car Park,œ0.00,83
05/12/2020  14:22,œ0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ60.00,34
05/12/2020  14:24,-œ30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  14:26,œ0.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,œ60.00,34
05/12/2020  14:27,-œ50.00,Pre-NtO Full Rate,Lake Car Park,(None),Affixed to vehicle,Car Park,œ0.00,82
05/12/2020  14:27,œ0.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,œ60.00,34
05/12/2020  14:28,-œ30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  14:31,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  14:32,œ0.00,Pre-NtO Full Rate,King Street,Deansgate,Affixed to vehicle,Disabled Persons Parking Place,œ70.00,40
05/12/2020  14:33,-œ30.00,Post NtO,Oxford Road (Nelson Street To Hathersage Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  14:33,-œ25.00,Pre-NtO Discount,Old Mill Street,Anc & Besw,Affixed to vehicle,Restricted Area,œ0.00,6
05/12/2020  14:34,-œ35.00,Pre-NtO Discount,Dewhurst Street,Cheetham,Affixed to vehicle,No Waiting At Any Time,œ0.00,1
05/12/2020  14:34,-œ35.00,Pre-NtO Discount,Dewhurst Street,Cheetham,Affixed to vehicle,No Waiting At Any Time,œ0.00,1
05/12/2020  14:39,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  14:39,œ0.00,Pre-NtO Full Rate,Cheapside,Deansgate,Affixed to vehicle,Pay and Display Parking,œ50.00,6
05/12/2020  14:40,œ0.00,Pre-NtO Full Rate,Dale Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,œ50.00,5
05/12/2020  14:40,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  14:41,-œ30.00,Post NtO,Oxford Road (Nelson Street To Hathersage Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  14:42,-œ25.00,Pre-NtO Discount,Nicholas Street,Deansgate,Affixed to vehicle,Pay and Display Parking,œ0.00,6
05/12/2020  14:42,œ0.00,Pre-NtO Full Rate,John Dalton Street,Deansgate,Affixed to vehicle,Pay and Display Parking,œ50.00,5
05/12/2020  14:43,œ0.00,Pre-NtO Full Rate,Minshull Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,œ50.00,6
05/12/2020  14:44,-œ25.00,Pre-NtO Discount,BLOOM STREET CAR PARK,Piccadilly,Affixed to vehicle,Car Park,œ0.00,83
05/12/2020  14:46,œ0.00,Pre-NtO Full Rate,Sherborne Street,Cheetham,Affixed to vehicle,No Waiting At Any Time,œ70.00,1
05/12/2020  14:46,œ0.00,Pre-NtO Full Rate,Hall Car Park,(None),Affixed to vehicle,Car Park,œ50.00,83
05/12/2020  14:46,-œ25.00,Pre-NtO Discount,Port Street (City Centre),Piccadilly,Handed To Driver,Pay and Display Parking,œ0.00,5
05/12/2020  14:47,-œ30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  14:47,-œ30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  14:48,-œ25.00,Pre-NtO Discount,Hall Car Park,(None),Affixed to vehicle,Car Park,œ0.00,83
05/12/2020  14:50,œ0.00,Cancelled,Port Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,œ0.00,6
05/12/2020  14:53,-œ30.00,Post NtO,Greenheys Lane (West Of Charles Halle Road),Hulme,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  14:53,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  14:54,-œ35.00,Pre-NtO Full Rate,Radium Street,Anc & Besw,Affixed to vehicle,No Waiting,œ0.00,1
05/12/2020  14:54,-œ30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  14:55,-œ25.00,Pre-NtO Discount,Hall Car Park,(None),Affixed to vehicle,Car Park,œ0.00,86
05/12/2020  14:56,œ0.00,Pre-NtO Full Rate,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  14:56,œ0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ60.00,34
05/12/2020  14:59,œ0.00,Pre-NtO Full Rate,Marsden Street,Deansgate,Affixed to vehicle,Pay and Display Parking,œ50.00,5
05/12/2020  15:01,œ0.00,Post NtO,Oxford Road (Hathersage Road To Denmark Road),Rusholme,CCTV Issue,Bus Lane,œ60.00,34
05/12/2020  15:02,œ0.00,Pre-NtO Full Rate,Copson Street,Old Moat,Affixed to vehicle,Disabled Persons Parking Place,œ70.00,40
05/12/2020  15:02,-œ30.00,Post NtO,Wilbraham Road (South of Barlow Moor Road),Chorlton,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  15:03,œ0.00,Pre-NtO Full Rate,Hall Car Park,(None),Affixed to vehicle,Car Park,œ50.00,83
05/12/2020  15:06,-œ25.00,Pre-NtO Discount,Hall Car Park,(None),Affixed to vehicle,Car Park,œ0.00,83
05/12/2020  15:08,œ0.00,Pre-NtO Full Rate,Oxford Road (Hathersage Road To Denmark Road),Rusholme,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  15:09,-œ35.00,Pre-NtO Discount,Murray Street,Anc & Besw,Affixed to vehicle,No Waiting,œ0.00,1
05/12/2020  15:10,-œ25.00,Pre-NtO Discount,Hall Car Park,(None),Affixed to vehicle,Car Park,œ0.00,83
05/12/2020  15:11,-œ50.00,Pre-NtO Full Rate,Newton Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,œ0.00,5
05/12/2020  15:11,-œ25.00,Pre-NtO Discount,Nicholas Street,Deansgate,Affixed to vehicle,Pay and Display Parking,œ0.00,24
05/12/2020  15:12,œ0.00,Pre-NtO Full Rate,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  15:12,-œ25.00,Pre-NtO Discount,Turner Street (City Centre),City Centre,Affixed to vehicle,Pay and Display Parking,œ0.00,5
05/12/2020  15:15,-œ30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  15:17,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  15:17,-œ25.00,Pre-NtO Full Rate,Hall Car Park,(None),Affixed to vehicle,Car Park,œ0.00,83
05/12/2020  15:18,œ0.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,œ60.00,34
05/12/2020  15:19,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  15:20,-œ25.00,Pre-NtO Discount,Hall Car Park,(None),Affixed to vehicle,Car Park,œ0.00,83
05/12/2020  15:20,œ0.00,Pre-NtO Full Rate,Birchin Lane,Piccadilly,Affixed to vehicle,No Loading at Any Time,œ70.00,2
05/12/2020  15:22,-œ30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  15:23,-œ30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  15:25,œ0.00,Post NtO,Oxford Road (Hathersage Road To Denmark Road),Rusholme,CCTV Issue,Bus Lane,œ60.00,34
05/12/2020  15:28,-œ30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  15:29,-œ35.00,Pre-NtO Discount,Sherborne Street,Cheetham,Affixed to vehicle,No Waiting At Any Time,œ0.00,1
05/12/2020  15:30,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  15:31,œ0.00,Pre-NtO Full Rate,Sherborne Street,Cheetham,Affixed to vehicle,No Waiting At Any Time,œ70.00,1
05/12/2020  15:33,-œ30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  15:34,œ0.00,Pre-NtO Full Rate,Thomas Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,œ50.00,6
05/12/2020  15:35,œ0.00,Pre-NtO Full Rate,Hilton Street (City Centre : ZONEA),Piccadilly,Affixed to vehicle,Pay and Display Parking,œ50.00,6
05/12/2020  15:36,-œ35.00,Pre-NtO Discount,Sherborne Street,Cheetham,Affixed to vehicle,No Waiting At Any Time,œ0.00,1
05/12/2020  15:36,-œ25.00,Pre-NtO Discount,Sherratt Street (Anc&Bes),Anc & Besw,Affixed to vehicle,Restricted Area,œ0.00,5
05/12/2020  15:36,-œ30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  15:37,œ0.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,œ60.00,34
05/12/2020  15:40,œ0.00,Pre-NtO Discount,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  15:40,-œ30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  15:41,œ0.00,Pre-NtO Full Rate,Hall Car Park,(None),Affixed to vehicle,Car Park,œ50.00,83
05/12/2020  15:43,-œ35.00,Pre-NtO Full Rate,Dorsey Street,Piccadilly,Affixed to vehicle,No Waiting,œ0.00,1
05/12/2020  15:43,-œ25.00,Pre-NtO Discount,South King Street,Deansgate,Handed To Driver,Pay and Display Parking,œ0.00,6
05/12/2020  15:44,-œ30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  15:50,-œ35.00,Pre-NtO Discount,South King Street,Deansgate,Affixed to vehicle,GV Loading Bay,œ0.00,23
05/12/2020  15:51,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  15:51,-œ25.00,Pre-NtO Discount,Bengal Street,Anc & Besw,Affixed to vehicle,Pay and Display Parking,œ0.00,5
05/12/2020  15:52,œ0.00,Pre-NtO Full Rate,Oxford Road (Hathersage Road To Denmark Road),Rusholme,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  15:54,-œ50.00,Pre-NtO Discount,Charlotte Street (Piccadilly),Piccadilly,Affixed to vehicle,Restricted Area,œ0.00,5
05/12/2020  15:55,œ0.00,Pre-NtO Full Rate,Southgate (City Centre),Deansgate,Affixed to vehicle,GV Loading Bay,œ70.00,23
05/12/2020  15:56,-œ30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  15:57,-œ35.00,Pre-NtO Discount,Marble Street,Deansgate,Affixed to vehicle,No Loading at Any Time,œ0.00,2
05/12/2020  16:00,-œ35.00,Pre-NtO Discount,York Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Disabled Persons Parking Place,œ0.00,40
05/12/2020  16:00,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  16:01,-œ35.00,Pre-NtO Discount,Spring Gardens,Deansgate,Affixed to vehicle,No Loading at Any Time,œ0.00,2
05/12/2020  16:02,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  16:03,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  16:04,-œ30.00,Post NtO,Oxford Road (Hathersage Road To Denmark Road),Rusholme,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  16:06,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  16:06,-œ25.00,Pre-NtO Discount,Byrom Street (City Centre : ZONEB),Deansgate,Affixed to vehicle,Pay and Display Parking,œ0.00,6
05/12/2020  16:08,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  16:09,-œ70.00,Pre-NtO Full Rate,Bloom Street,Piccadilly,Affixed to vehicle,No Waiting At Any Time,œ0.00,1
05/12/2020  16:10,-œ25.00,Pre-NtO Discount,St James`s Square,Deansgate,Affixed to vehicle,Pay and Display Parking,œ0.00,5
05/12/2020  16:13,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  16:14,œ0.00,Pre-NtO Full Rate,Poland Street,Anc & Besw,Affixed to vehicle,No Waiting,œ70.00,1
05/12/2020  16:15,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  16:17,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  16:18,-œ70.00,Pre-NtO Full Rate,St Marys Street (City Centre),Deansgate,Affixed to vehicle,Disabled Persons Parking Place,œ0.00,40
05/12/2020  16:20,œ0.00,Pre-NtO Full Rate,Scotland,Cheetham,Affixed to vehicle,Restricted Areas,œ70.00,1
05/12/2020  16:21,-œ25.00,Pre-NtO Discount,Spring Gardens,Deansgate,Affixed to vehicle,Pay and Display Parking,œ0.00,6
05/12/2020  16:21,-œ30.00,Post NtO,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  16:25,œ0.00,Pre-NtO Full Rate,St John Street,Deansgate,Affixed to vehicle,Pay and Display Parking,œ50.00,6
05/12/2020  16:25,œ0.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,œ60.00,34
05/12/2020  16:25,œ0.00,Pre-NtO Full Rate,Brewer Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,œ25.00,6
05/12/2020  16:27,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  16:27,-œ30.00,Post NtO,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  16:28,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  16:28,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  16:29,-œ25.00,Pre-NtO Discount,Parsonage,Deansgate,Affixed to vehicle,Pay and Display Parking,œ0.00,5
05/12/2020  16:29,œ0.00,Pre-NtO Full Rate,Dale Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,œ50.00,6
05/12/2020  16:30,œ0.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,œ60.00,34
05/12/2020  16:31,œ0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ60.00,34
05/12/2020  16:31,-œ30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  16:32,-œ30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  16:33,-œ30.00,Post NtO,Oxford Road (Nelson Street To Hathersage Road),City Centre,CCTV Issue,Bus Lane,œ0.00,34
05/12/2020  16:36,-œ35.00,Pre-NtO Discount,Sidney Street,Hulme,Affixed to vehicle,No Waiting At Any Time,œ0.00,1
