Issued,Paid,Status,Location,Ward,Ticket Destination,Zone Name,Outstanding,Offence
07/07/2020 21:23,£0.00,Pre-NtO Full Rate,Thurloe Street,Rusholme,Affixed to vehicle,No Waiting At Any Time,£70.00,1
07/07/2020 21:24,£0.00,Pre-NtO Full Rate,Thurloe Street,Rusholme,Affixed to vehicle,No Waiting At Any Time,£70.00,1
07/07/2020 21:29,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
07/07/2020 21:31,-£25.00,Pre-NtO Discount,THURLOE STREET CAR PARK,Rusholme,Affixed to vehicle,Car Park,£0.00,83
07/07/2020 21:35,£0.00,Pre-NtO Full Rate,THURLOE STREET CAR PARK,Rusholme,Affixed to vehicle,Car Park,£50.00,83
07/07/2020 21:41,£0.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£30.00,34
07/07/2020 21:41,-£35.00,Post NtO,Oxford Road (Ardwick),Ardwick,Postal-vehicle drive away,No Loading at Any Time,£0.00,2
07/07/2020 21:46,£0.00,Pre-NtO Full Rate,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
07/07/2020 21:50,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
07/07/2020 21:55,-£35.00,Pre-NtO Discount,Sidney Street,Hulme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
07/07/2020 22:05,£0.00,Pre-NtO Full Rate,Oxford Road (Ardwick),Ardwick,Affixed to vehicle,No Loading at Any Time,£70.00,2
07/07/2020 22:08,£0.00,Pre-NtO Full Rate,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
07/07/2020 22:27,£0.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£30.00,34
07/07/2020 22:38,£0.00,Post NtO,Oxford Road (Ardwick),Ardwick,Postal-vehicle drive away,No Loading at Any Time,£70.00,2
07/07/2020 22:39,£0.00,Cancelled,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
07/07/2020 22:47,£0.00,Pre-NtO Full Rate,Peter Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£70.00,21
07/07/2020 22:53,£0.00,Cancelled,Bengal Street,Anc & Besw,Affixed to vehicle,No Waiting At Any Time,£0.00,1
07/07/2020 22:55,£0.00,Cancelled,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
07/07/2020 23:05,-£35.00,Pre-NtO Discount,Byrom Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Disabled Persons Parking Place,£0.00,40
07/07/2020 23:06,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
07/07/2020 23:07,£0.00,Pre-NtO Full Rate,Church Street,Piccadilly,Affixed to vehicle,GV Loading Bay,£70.00,25
07/07/2020 23:19,£0.00,Pre-NtO Full Rate,Park Crescent,Rusholme,Affixed to vehicle,Disabled Persons Parking Place,£70.00,40
07/07/2020 23:19,£0.00,Pre-NtO Full Rate,Park Crescent,Rusholme,Affixed to vehicle,Disabled Persons Parking Place,£70.00,40
07/07/2020 23:21,£0.00,Cancelled,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
07/07/2020 23:24,£0.00,Pre-NtO Full Rate,Grandale Street,Moss Side,Affixed to vehicle,No Loading at Any Time,£70.00,2
07/07/2020 23:33,-£35.00,Pre-NtO Discount,Dantzic Street (City Centre),Piccadilly,Affixed to vehicle,Disabled Persons Parking Place,£0.00,40
07/07/2020 23:33,-£35.00,Pre-NtO Discount,Thurloe Street,Rusholme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
07/07/2020 23:34,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
07/07/2020 23:40,£0.00,Pre-NtO Full Rate,Thurloe Street,Rusholme,Affixed to vehicle,No Loading at Any Time,£70.00,2
07/07/2020 23:49,£0.00,Pre-NtO Full Rate,Walmer Street (Moss Side),Moss Side,Affixed to vehicle,Restricted Area,£70.00,1
07/07/2020 23:49,-£35.00,Pre-NtO Discount,Aspinall Street,Moss Side,Affixed to vehicle,No Waiting At Any Time,£0.00,1
07/07/2020 23:55,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
07/07/2020 23:56,£0.00,Pre-NtO Full Rate,Walmer Street (Moss Side),Moss Side,Affixed to vehicle,Restricted Area,£70.00,1
08/07/2020 00:08,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 00:24,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 00:42,£0.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£30.00,34
08/07/2020 00:52,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 01:26,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 03:14,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 05:20,£0.00,Pre-NtO Full Rate,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 06:20,£0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£30.00,34
08/07/2020 06:28,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 06:34,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 06:47,£0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£30.00,34
08/07/2020 07:06,£0.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£30.00,34
08/07/2020 07:06,-£30.00,Post NtO,Wilbraham Road (South of Barlow Moor Road),Chorlton,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 07:06,£0.00,Cancelled,Booth Street West,Hulme,Spoil,Parking Places,£0.00,45
08/07/2020 07:14,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 07:17,£0.00,Pre-NtO Full Rate,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 07:20,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 07:23,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 07:29,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 07:38,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 07:42,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 07:45,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 07:46,-£35.00,Pre-NtO Discount,Nevada Street,Ardwick,Affixed to vehicle,Restricted Area,£0.00,40
08/07/2020 07:52,-£35.00,Pre-NtO Discount,Nevada Street,Ardwick,Affixed to vehicle,Restricted Area,£0.00,1
08/07/2020 07:53,-£30.00,Post NtO,Oxford Road (Nelson Street To Hathersage Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 08:00,-£140.00,Pre-NtO Discount,Ivybridge Close,Ardwick,Affixed to vehicle,Restricted Area,£0.00,40
08/07/2020 08:02,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 08:04,-£35.00,Pre-NtO Discount,Cable Street,Piccadilly,Affixed to vehicle,Restricted Parking,£0.00,1
08/07/2020 08:05,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 08:05,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 08:06,-£35.00,Pre-NtO Discount,Wood Street (City Centre),Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1
08/07/2020 08:06,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 08:09,-£35.00,Pre-NtO Discount,Wood Street (City Centre),Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1
08/07/2020 08:10,-£25.00,Pre-NtO Discount,Jersey Street,Anc & Besw,Affixed to vehicle,Pay and Display Parking,£0.00,6
08/07/2020 08:10,-£25.00,Pre-NtO Discount,St John Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
08/07/2020 08:11,-£25.00,Pre-NtO Discount,George Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,24
08/07/2020 08:13,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 08:13,-£35.00,Pre-NtO Discount,Wood Street (City Centre),Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1
08/07/2020 08:14,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 08:15,£0.00,Pre-NtO Full Rate,Copperas Street,Piccadilly,Affixed to vehicle,Restricted Area,£50.00,6
08/07/2020 08:16,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 08:16,-£25.00,Pre-NtO Discount,Byrom Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
08/07/2020 08:17,-£35.00,Pre-NtO Discount,Wood Street (City Centre),Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1
08/07/2020 08:20,-£25.00,Pre-NtO Discount,Booth Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
08/07/2020 08:21,£0.00,Cancelled,King Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
08/07/2020 08:22,£0.00,Pre-NtO Full Rate,George Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6
08/07/2020 08:24,-£25.00,Pre-NtO Discount,St James Square,Piccadilly,Affixed to vehicle,Restricted Area,£0.00,6
08/07/2020 08:24,-£30.00,Post NtO,Oxford Road (Hathersage Road To Denmark Road),Rusholme,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 08:25,-£30.00,Post NtO,Cheetham Hill Road (Penrose Close to Queens Road),Cheetham,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 08:25,£0.00,Pre-NtO Full Rate,George Leigh Street,Anc & Besw,Affixed to vehicle,Pay and Display Parking,£50.00,6
08/07/2020 08:26,£0.00,Pre-NtO Full Rate,George Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6
08/07/2020 08:28,£0.00,Pre-NtO Full Rate,Newton Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£50.00,6
08/07/2020 08:29,£0.00,Post NtO,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,CCTV Issue,Bus Lane,£30.00,34
08/07/2020 08:29,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 08:31,£0.00,Pre-NtO Full Rate,Hamilton Road,Longsight,Affixed to vehicle,No Waiting At Any Time,£70.00,27
08/07/2020 08:32,£0.00,Pre-NtO Full Rate,Major Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£50.00,6
08/07/2020 08:34,£0.00,Pre-NtO Full Rate,Major Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£50.00,6
08/07/2020 08:34,£0.00,Cancelled,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 08:34,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 08:37,-£25.00,Pre-NtO Discount,West Mosely Street,Deansgate,Handed To Driver,Restricted Area,£0.00,6
08/07/2020 08:37,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 08:39,-£35.00,Pre-NtO Discount,New Mount Street,Piccadilly,Affixed to vehicle,Restricted Area,£0.00,1
08/07/2020 08:40,£0.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£30.00,34
08/07/2020 08:41,-£35.00,Pre-NtO Discount,Wellington Road (Old Moat),Old Moat,Affixed to vehicle,No Waiting,£0.00,1
08/07/2020 08:42,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 08:45,£0.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£30.00,34
08/07/2020 08:46,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 08:50,-£25.00,Pre-NtO Discount,Ducie Street (City Centre : ZONEC),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
08/07/2020 08:52,£0.00,Pre-NtO Full Rate,Ducie Street (City Centre : ZONEC),Piccadilly,Affixed to vehicle,Pay and Display Parking,£50.00,6
08/07/2020 08:53,-£35.00,Pre-NtO Discount,King Street,Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1
08/07/2020 08:54,£0.00,Pre-NtO Full Rate,BLOOM STREET CAR PARK,Piccadilly,Affixed to vehicle,Car Park,£50.00,83
08/07/2020 08:57,-£25.00,Pre-NtO Discount,Chorlton Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
08/07/2020 08:57,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 08:58,£0.00,Pre-NtO Full Rate,Spring Gardens,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6
08/07/2020 08:59,£0.00,Pre-NtO Full Rate,Ducie Street (City Centre : ZONEC),Piccadilly,Affixed to vehicle,Pay and Display Parking,£50.00,6
08/07/2020 08:59,-£25.00,Pre-NtO Discount,City Road East,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
08/07/2020 09:00,£0.00,Pre-NtO Full Rate,BLOOM STREET CAR PARK,Piccadilly,Affixed to vehicle,Car Park,£50.00,83
08/07/2020 09:01,-£25.00,Pre-NtO Discount,Chorlton Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
08/07/2020 09:01,£0.00,Pre-NtO Full Rate,Ducie Street (City Centre : ZONEC),Piccadilly,Affixed to vehicle,Pay and Display Parking,£50.00,6
08/07/2020 09:01,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 09:03,-£25.00,Pre-NtO Discount,Clarence Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
08/07/2020 09:04,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 09:06,£0.00,Cancelled,BLOOM STREET CAR PARK,Piccadilly,Affixed to vehicle,Car Park,£0.00,83
08/07/2020 09:07,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 09:08,-£25.00,Pre-NtO Discount,John Dalton Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,24
08/07/2020 09:08,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 09:09,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 09:10,-£25.00,Pre-NtO Discount,Park Street (Car Park),Cheetham,Affixed to vehicle,Car Park,£0.00,82
08/07/2020 09:10,£0.00,Cancelled,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 09:13,£0.00,Pre-NtO Full Rate,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 09:15,-£35.00,Pre-NtO Discount,Moss Bank,Crumpsall,Affixed to vehicle,Restricted Area,£0.00,1
08/07/2020 09:18,£0.00,Pre-NtO Full Rate,BLOOM STREET CAR PARK,Piccadilly,Affixed to vehicle,Car Park,£50.00,83
08/07/2020 09:18,£0.00,Pre-NtO Full Rate,Booth Street,Deansgate,Affixed to vehicle,GV Loading Bay,£70.00,25
08/07/2020 09:18,-£30.00,Post NtO,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 09:25,-£30.00,Post NtO,Oxford Road (Nelson Street To Hathersage Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 09:26,£0.00,Pre-NtO Full Rate,Delaunays Road (Crumpsall),Crumpsall,Affixed to vehicle,Restricted Area,£70.00,12
08/07/2020 09:26,-£35.00,Pre-NtO Discount,New Bridge Street,Deansgate,Affixed to vehicle,No Waiting,£0.00,1
08/07/2020 09:27,-£35.00,Pre-NtO Discount,Fountain Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,No Loading at Any Time,£0.00,2
08/07/2020 09:27,£0.00,Pre-NtO Full Rate,St Mary`s Parsonage,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6
08/07/2020 09:30,-£35.00,Pre-NtO Discount,Fountain Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,No Loading at Any Time,£0.00,2
08/07/2020 09:31,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 09:35,£0.00,Pre-NtO Full Rate,Whitworth Street (Piccadilly : ZONEC),Piccadilly,Affixed to vehicle,Restricted Area,£50.00,6
08/07/2020 09:35,£0.00,Post NtO,Oxford Road (Hathersage Road To Denmark Road),Rusholme,CCTV Issue,Bus Lane,£30.00,34
08/07/2020 09:37,-£25.00,Pre-NtO Discount,Southmill Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
08/07/2020 09:39,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 09:40,£0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£30.00,34
08/07/2020 09:40,£0.00,Pre-NtO Full Rate,Phoenix Street,City Centre,Affixed to vehicle,Pay and Display Parking,£50.00,6
08/07/2020 09:43,£0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£30.00,34
08/07/2020 09:44,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 09:50,-£25.00,Pre-NtO Discount,Spring Gardens,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
08/07/2020 09:51,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 09:52,-£70.00,Pre-NtO Full Rate,Southgate (City Centre),Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1
08/07/2020 09:53,£0.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£30.00,34
08/07/2020 09:54,£0.00,Pre-NtO Full Rate,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 09:55,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 09:58,-£25.00,Pre-NtO Discount,Bridge Street Car Park,Deansgate,Affixed to vehicle,Car Park,£0.00,82
08/07/2020 09:58,£0.00,Pre-NtO Full Rate,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 09:59,-£25.00,Pre-NtO Discount,South King Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
08/07/2020 10:00,£0.00,Pre-NtO Full Rate,Brown Street,Deansgate,Affixed to vehicle,Disabled Persons Parking Place,£70.00,40
08/07/2020 10:01,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 10:01,-£25.00,Pre-NtO Discount,Fountain Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
08/07/2020 10:02,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 10:03,-£35.00,Post NtO,Stockport Road (Levenshulme),Levenshulme,Postal-vehicle drive away,No Loading at Any Time,£0.00,2
08/07/2020 10:04,£0.00,Post NtO,Oxford Road (Nelson Street To Hathersage Road),City Centre,CCTV Issue,Bus Lane,£30.00,34
08/07/2020 10:05,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 10:06,£0.00,Pre-NtO Full Rate,Dickinson Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,5
08/07/2020 10:07,-£35.00,Pre-NtO Discount,Circular Road,DidsburyWest,Affixed to vehicle,No Waiting,£0.00,1
08/07/2020 10:07,-£25.00,Pre-NtO Discount,Samuel Ogden Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
08/07/2020 10:08,£0.00,Pre-NtO Full Rate,St James Square,Piccadilly,Affixed to vehicle,Restricted Area,£50.00,6
08/07/2020 10:08,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 10:09,-£30.00,Post NtO,Parrs Wood Lane (A34 to Burnage Lane),DidsburyEast,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 10:09,-£30.00,Post NtO,Oxford Road (Nelson Street To Hathersage Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 10:11,-£25.00,Pre-NtO Discount,Chapel Walks,Deansgate,Affixed to vehicle,P&d Bays,£0.00,5
08/07/2020 10:12,-£25.00,Pre-NtO Discount,Redhill Street,Anc & Besw,Affixed to vehicle,Pay and Display Parking,£0.00,6
08/07/2020 10:12,-£25.00,Pre-NtO Discount,Samuel Ogden Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
08/07/2020 10:13,-£25.00,Pre-NtO Discount,Henry Street,Anc & Besw,Affixed to vehicle,Pay and Display Parking,£0.00,6
08/07/2020 10:13,£0.00,Pre-NtO Full Rate,Booth Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,5
08/07/2020 10:14,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 10:15,£0.00,Pre-NtO Full Rate,Cross Keys Street,Piccadilly,Affixed to vehicle,Limited Waiting,£50.00,30
08/07/2020 10:15,-£35.00,Pre-NtO Discount,Mayford Road (Levenshulme),Levenshulme,Affixed to vehicle,GV Loading Bay,£0.00,25
08/07/2020 10:15,-£25.00,Pre-NtO Discount,Redhill Street,Anc & Besw,Affixed to vehicle,Pay and Display Parking,£0.00,6
08/07/2020 10:15,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 10:19,-£30.00,Post NtO,Oxford Road (Nelson Street To Hathersage Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 10:19,£0.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£30.00,34
08/07/2020 10:19,£0.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£30.00,34
08/07/2020 10:19,-£35.00,Post NtO,Hathersage Road,Ardwick,Postal-vehicle drive away,No Loading,£0.00,2
08/07/2020 10:21,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 10:21,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 10:21,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 10:23,-£25.00,Pre-NtO Discount,Chepstow Street South,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
08/07/2020 10:23,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 10:24,£0.00,Pre-NtO Full Rate,St Ann Street,Deansgate,Postal-vehicle drive away,Disabled Persons Parking Place,£0.00,40
08/07/2020 10:24,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 10:24,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 10:25,-£35.00,Pre-NtO Discount,Oldham Street (City Centre),Piccadilly,Affixed to vehicle,No Waiting,£0.00,1
08/07/2020 10:25,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 10:27,-£25.00,Pre-NtO Discount,Blossom Street,Anc & Besw,Affixed to vehicle,Pay and Display Parking,£0.00,6
08/07/2020 10:27,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 10:29,£0.00,Cancelled,Parsonage,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
08/07/2020 10:30,£0.00,Cancelled,Golf Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
08/07/2020 10:30,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 10:31,£0.00,Pre-NtO Full Rate,Stockport Road (Longsight),Longsight,Affixed to vehicle,GV Loading Bay,£70.00,23
08/07/2020 10:31,-£50.00,Pre-NtO Discount,Southmill Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
08/07/2020 10:32,£0.00,Cancelled,Parsonage,Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1
08/07/2020 10:33,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/07/2020 10:34,£0.00,Cancelled,Golf Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
08/07/2020 10:34,£0.00,Post NtO,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,CCTV Issue,Bus Lane,£30.00,34
