Issued,Paid,Status,Location,Ward,Ticket Destination,Zone Name,Outstanding,Offence
20/09/2020  12:21,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
20/09/2020  12:22,-£25.00,Pre-NtO Discount,Hanover Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
20/09/2020  12:23,£0.00,Post CC,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£90.00,34
20/09/2020  12:23,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
20/09/2020  12:24,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
20/09/2020  12:25,-£35.00,Pre-NtO Discount,Russell Street,WhalleyRange,Affixed to vehicle,No Waiting At Any Time,£0.00,1
20/09/2020  12:26,-£25.00,Pre-NtO Discount,Dickinson Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
20/09/2020  12:28,-£30.00,Post NtO,Rochdale Road (Gould Street to Bromley Street),MP&NH,CCTV Issue,Bus Lane,£0.00,34
20/09/2020  12:33,-£25.00,Pre-NtO Discount,York Street (City Centre),Deansgate,Affixed to vehicle,Restricted Area,£0.00,6
20/09/2020  12:34,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
20/09/2020  12:34,-£30.00,Post NtO,Oxford Road (Nelson Street To Hathersage Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
20/09/2020  12:36,£0.00,Cancelled,Deansgate,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
20/09/2020  12:37,-£30.00,Post NtO,Oxford Road (Nelson Street To Hathersage Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
20/09/2020  12:37,£0.00,Post NtO,Riga Street,City Centre,Affixed to vehicle,Pay and Display Parking,£50.00,24
20/09/2020  12:39,-£25.00,Pre-NtO Discount,Lake Car Park,(None),Affixed to vehicle,Car Park,£0.00,86
20/09/2020  12:39,-£25.00,Pre-NtO Discount,Lake Car Park,(None),Affixed to vehicle,Car Park,£0.00,86
20/09/2020  12:40,-£25.00,Pre-NtO Discount,St Margaret`s Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
20/09/2020  12:40,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
20/09/2020  12:40,-£35.00,Pre-NtO Discount,Fountain Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Disabled Persons Parking Place,£0.00,40
