Issued,Paid,Status,Location,Ward,Ticket Destination,Zone Name,Outstanding,Offence
11/05/2020 13:42,-£25.00,Pre-NtO Discount,St John Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
11/05/2020 13:42,-£25.00,Pre-NtO Discount,Cross Keys Street,Piccadilly,Affixed to vehicle,Limited Waiting,£0.00,30
11/05/2020 13:42,-£25.00,Pre-NtO Discount,St John Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
11/05/2020 13:45,-£25.00,Pre-NtO Discount,Spring Gardens,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
11/05/2020 13:45,-£25.00,Pre-NtO Discount,Lapwing Lane,DidsburyWest,Affixed to vehicle,Limited Waiting,£0.00,30
11/05/2020 13:47,£0.00,Cancelled,Marsden Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
11/05/2020 13:48,-£35.00,Pre-NtO Discount,George Leigh Street,Anc & Besw,Affixed to vehicle,No Waiting,£0.00,1
11/05/2020 13:50,-£35.00,Pre-NtO Discount,DOVER STREET,Ardwick,Affixed to vehicle,No Waiting,£0.00,1
11/05/2020 13:50,-£25.00,Pre-NtO Discount,Phoenix Street,City Centre,Affixed to vehicle,Pay and Display Parking,£0.00,6
11/05/2020 13:51,-£30.00,Post NtO,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 13:51,-£25.00,Pre-NtO Discount,Longacre Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
11/05/2020 13:54,£0.00,Post CC,BLACKSTOCK STREET,Ardwick,Affixed to vehicle,Pay and Display Parking,£75.00,6
11/05/2020 13:55,-£50.00,Post NtO,Simpson Street,Piccadilly,Affixed to vehicle,Residents Parking,£0.00,30
11/05/2020 13:56,-£25.00,Pre-NtO Discount,St James`s Square,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
11/05/2020 13:57,-£25.00,Pre-NtO Discount,Brown Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
11/05/2020 13:57,-£35.00,Pre-NtO Discount,Tib Street (City Centre),Piccadilly,Affixed to vehicle,GV Loading Bay,£0.00,25
11/05/2020 13:57,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 13:57,-£25.00,Pre-NtO Discount,BLACKSTOCK STREET,Ardwick,Affixed to vehicle,Pay and Display Parking,£0.00,6
11/05/2020 13:58,£0.00,Post CC,Stevenson Square (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£75.00,5
11/05/2020 13:58,-£25.00,Pre-NtO Discount,Lake Car Park,(None),Handed To Driver,Car Park,£0.00,86
11/05/2020 13:58,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 13:59,-£35.00,Pre-NtO Discount,Tib Street (City Centre),Piccadilly,Affixed to vehicle,GV Loading Bay,£0.00,25
11/05/2020 14:00,-£25.00,Pre-NtO Discount,St Mary`s Parsonage,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
11/05/2020 14:00,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 14:00,£0.00,Post CC,Bridge Street Car Park,Deansgate,Affixed to vehicle,Car Park,£75.00,83
11/05/2020 14:00,-£30.00,Post NtO,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 14:03,-£25.00,Pre-NtO Discount,King Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
11/05/2020 14:03,£0.00,Post CC,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,CCTV Issue,Bus Lane,£90.00,34
11/05/2020 14:04,-£25.00,Pre-NtO Discount,Bridge Street Car Park,Deansgate,Affixed to vehicle,Car Park,£0.00,83
11/05/2020 14:04,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 14:07,£0.00,Post CC,Deansgate,Deansgate,Affixed to vehicle,Bus stop clearway,£105.00,47
11/05/2020 14:08,£0.00,Cancelled,BLACKSTOCK STREET,Ardwick,Affixed to vehicle,Pay and Display Parking,£0.00,6
11/05/2020 14:08,-£60.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 14:09,£0.00,Pre-NtO Full Rate,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 14:10,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 14:11,-£50.00,Pre-NtO Full Rate,Liverpool Road,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
11/05/2020 14:11,-£30.00,Post NtO,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 14:11,-£35.00,Pre-NtO Discount,Old Mill Street,Anc & Besw,Affixed to vehicle,Restricted Area,£0.00,26
11/05/2020 14:11,£0.00,Post CC,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£90.00,34
11/05/2020 14:12,-£25.00,Pre-NtO Discount,Portland Street (Piccadilly),Piccadilly,Affixed to vehicle,Restricted Area,£0.00,6
11/05/2020 14:12,-£35.00,Pre-NtO Discount,Sidney Street,Hulme,Affixed to vehicle,Disabled Persons Parking Place,£0.00,40
11/05/2020 14:13,-£35.00,Pre-NtO Discount,Stockport Road (Longsight),Longsight,Affixed to vehicle,GV Loading Bay,£0.00,23
11/05/2020 14:13,-£25.00,Pre-NtO Discount,Bridgewater Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
11/05/2020 14:18,-£35.00,Pre-NtO Discount,Stockport Road (Longsight),Longsight,Affixed to vehicle,GV Loading Bay,£0.00,26
11/05/2020 14:18,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 14:18,£0.00,Post CC,Burton Road (DidsburyWest),DidsburyWest,Affixed to vehicle,GV Loading Bay,£105.00,23
11/05/2020 14:20,-£35.00,Pre-NtO Discount,Everett Road,Old Moat,Affixed to vehicle,Parking Place,£0.00,12
11/05/2020 14:22,£0.00,Cancelled,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 14:23,£0.00,Cancelled,Everett Road,Old Moat,Affixed to vehicle,Parking Place,£0.00,30
11/05/2020 14:23,-£30.00,Post NtO,Rochdale Road (Livesey Street to Thompson Street),Harpurhey,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 14:24,-£35.00,Pre-NtO Discount,Albyns Avenue,Cheetham,Affixed to vehicle,No Waiting At Any Time,£0.00,1
11/05/2020 14:25,-£70.00,Post NtO,Old Mill Street,Anc & Besw,Affixed to vehicle,Restricted Area,£0.00,40
11/05/2020 14:29,£0.00,Cancelled,BLOOM STREET CAR PARK,Piccadilly,Affixed to vehicle,Car Park,£0.00,83
11/05/2020 14:29,-£25.00,Pre-NtO Discount,Parkgate Avenue,Old Moat,Affixed to vehicle,Restricted Area,£0.00,30
11/05/2020 14:30,-£25.00,Pre-NtO Discount,Parkgate Avenue,Old Moat,Affixed to vehicle,Restricted Area,£0.00,30
11/05/2020 14:31,£0.00,Post CC,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,CCTV Issue,Bus Lane,£90.00,34
11/05/2020 14:31,£0.00,Cancelled,BLOOM STREET CAR PARK,Piccadilly,Affixed to vehicle,Car Park,£0.00,83
11/05/2020 14:34,-£50.00,Pre-NtO Discount,BLOOM STREET CAR PARK,Piccadilly,Affixed to vehicle,Car Park,£0.00,83
11/05/2020 14:34,-£25.00,Pre-NtO Discount,Hilton Street (City Centre : ZONEA),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,5
11/05/2020 14:38,-£35.00,Pre-NtO Discount,St James`s Square,Deansgate,Affixed to vehicle,GV Loading Bay,£0.00,23
11/05/2020 14:38,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 14:40,-£30.00,Post CC,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,CCTV Issue,Bus Lane,£90.00,34
11/05/2020 14:40,£0.00,Post CC,Great John Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£75.00,6
11/05/2020 14:40,-£25.00,Pre-NtO Discount,BLOOM STREET CAR PARK,Piccadilly,Affixed to vehicle,Car Park,£0.00,83
11/05/2020 14:42,-£35.00,Post CC,Bury Old Road,Crumpsall,Postal-vehicle drive away,Restricted Area,£0.00,1
11/05/2020 14:42,-£35.00,Pre-NtO Discount,Church Lane (Harpurhey),Harpurhey,Affixed to vehicle,No Waiting,£0.00,1
11/05/2020 14:43,-£25.00,Pre-NtO Discount,Deansgate,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
11/05/2020 14:47,-£30.00,Post NtO,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 14:48,-£35.00,Post NtO,Bury Old Road,Crumpsall,Postal-vehicle drive away,Restricted Area,£0.00,1
11/05/2020 14:49,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 14:50,-£30.00,Post NtO,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 14:50,-£25.00,Pre-NtO Discount,Hall Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
11/05/2020 14:52,-£35.00,Pre-NtO Discount,Wilmslow Road (Rusholme),Rusholme,Affixed to vehicle,GV Loading Bay,£0.00,25
11/05/2020 14:52,-£25.00,Pre-NtO Discount,Hall Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
11/05/2020 14:54,-£25.00,Pre-NtO Discount,Hall Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
11/05/2020 14:55,-£35.00,Pre-NtO Discount,Wilmslow Road (Rusholme),Rusholme,Affixed to vehicle,GV Loading Bay,£0.00,25
11/05/2020 14:55,£0.00,Post CC,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£90.00,34
11/05/2020 14:56,-£25.00,Pre-NtO Discount,Bloom Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
11/05/2020 14:56,-£35.00,Pre-NtO Full Rate,LONGWORTH STREET,Southern Lap,Affixed to vehicle,No Waiting At Any Time,£0.00,1
11/05/2020 14:57,-£35.00,Pre-NtO Discount,Thomas Street (Cheetham),Cheetham,Affixed to vehicle,Restricted Area,£0.00,23
11/05/2020 14:57,-£25.00,Pre-NtO Discount,Bengal Street,Anc & Besw,Affixed to vehicle,Pay and Display Parking,£0.00,6
11/05/2020 14:57,-£35.00,Post NtO,Wilmslow Road (DidsburyEast),DidsburyEast,Postal-vehicle drive away,Pedestrian Crossing,£0.00,99
11/05/2020 14:58,-£25.00,Pre-NtO Discount,Great Jackson Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
11/05/2020 14:59,-£25.00,Pre-NtO Discount,Hall Car Park,(None),Affixed to vehicle,Car Park,£0.00,86
11/05/2020 15:02,£0.00,Post CC,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£90.00,34
11/05/2020 15:04,-£30.00,Post NtO,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 15:05,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 15:05,-£35.00,Post NtO,Cheetham Hill Road,Cheetham,Postal-vehicle drive away,Restricted Area,£0.00,1
11/05/2020 15:05,-£25.00,Pre-NtO Discount,Hall Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
11/05/2020 15:05,-£30.00,Post NtO,Wilbraham Road (South of Barlow Moor Road),Chorlton,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 15:13,-£70.00,Pre-NtO Discount,George Leigh Street,Anc & Besw,Affixed to vehicle,Residents Parking,£0.00,12
11/05/2020 15:18,-£35.00,Pre-NtO Discount,Cheetham Hill Road,Cheetham,Affixed to vehicle,Restricted Area,£0.00,26
11/05/2020 15:21,£0.00,Cancelled,Great Jackson Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
11/05/2020 15:21,-£25.00,Pre-NtO Discount,St Mary`s Parsonage,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
11/05/2020 15:23,-£35.00,Pre-NtO Discount,Lower Ormond Street (City Centre),Deansgate,Affixed to vehicle,No Waiting,£0.00,1
11/05/2020 15:25,£0.00,Pre-NtO Full Rate,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 15:26,-£35.00,Pre-NtO Discount,Woodlands Street (Cheetham),Cheetham,Handed To Driver,Restricted Area,£0.00,1
11/05/2020 15:29,-£25.00,Pre-NtO Discount,Parsonage,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
11/05/2020 15:29,-£25.00,Pre-NtO Discount,Bombay Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
11/05/2020 15:30,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 15:30,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 15:33,£0.00,Cancelled,Cleveland Road,Crumpsall,Affixed to vehicle,Restricted Area,£0.00,1
11/05/2020 15:34,-£25.00,Pre-NtO Discount,Garden Centre Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
11/05/2020 15:35,£0.00,Pre-NtO Full Rate,Cleveland Road,Crumpsall,Affixed to vehicle,Restricted Area,£70.00,1
11/05/2020 15:35,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 15:36,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 15:38,-£35.00,Pre-NtO Discount,Stockport Road (Longsight),Longsight,Affixed to vehicle,GV Loading Bay,£0.00,23
11/05/2020 15:38,-£70.00,Pre-NtO Full Rate,Deansgate,Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1
11/05/2020 15:39,-£35.00,Post NtO,Cheetham Hill Road,Cheetham,Postal-vehicle drive away,Restricted Area,£0.00,23
11/05/2020 15:39,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 15:40,£0.00,Cancelled,Barlow Moor Road (Chorlton),Chorlton,Spoil,Limited Waiting,£0.00,30
11/05/2020 15:40,-£35.00,Post NtO,Cheetham Hill Road,Cheetham,Postal-vehicle drive away,Restricted Area,£0.00,23
11/05/2020 15:42,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 15:42,-£105.00,Post CC,Cheetham Hill Road,Cheetham,Postal-vehicle drive away,Restricted Area,£0.00,23
11/05/2020 15:43,-£35.00,Post NtO,Stockport Road (Longsight),Longsight,Postal-vehicle drive away,No Waiting At Any Time,£0.00,1
11/05/2020 15:43,£0.00,Cancelled,City Road East,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
11/05/2020 15:44,-£60.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 15:45,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 15:47,-£25.00,Pre-NtO Discount,Cleveland Road,Crumpsall,Affixed to vehicle,Restricted Area,£0.00,30
11/05/2020 15:48,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 15:48,-£35.00,Pre-NtO Discount,Stockport Road (Longsight),Longsight,Affixed to vehicle,GV Loading Bay,£0.00,23
11/05/2020 15:49,-£25.00,Pre-NtO Discount,Tib Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
11/05/2020 15:51,-£35.00,Pre-NtO Discount,Cheetham Hill Road,Cheetham,Affixed to vehicle,Restricted Area,£0.00,23
11/05/2020 15:55,£0.00,Cancelled,Cleveland Road,Crumpsall,Affixed to vehicle,Restricted Area,£0.00,30
11/05/2020 15:58,-£35.00,Pre-NtO Discount,Tib Street (City Centre),Piccadilly,Affixed to vehicle,GV Loading Bay,£0.00,25
11/05/2020 15:59,£0.00,Post CC,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£90.00,34
11/05/2020 15:59,-£25.00,Pre-NtO Discount,York Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
11/05/2020 16:00,-£35.00,Post NtO,Stockport Road (Longsight),Longsight,Postal-vehicle drive away,GV Loading Bay,£0.00,23
11/05/2020 16:01,£0.00,Cancelled,Cleveland Road,Crumpsall,Affixed to vehicle,Restricted Area,£0.00,30
11/05/2020 16:04,£0.00,Post CC,Nicholas Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£75.00,6
11/05/2020 16:05,-£35.00,Post NtO,Cheetham Hill Road,Cheetham,Postal-vehicle drive away,Restricted Area,£0.00,1
11/05/2020 16:06,-£25.00,Pre-NtO Discount,Cleveland Road,Crumpsall,Affixed to vehicle,Restricted Area,£0.00,30
11/05/2020 16:08,-£30.00,Post NtO,Oxford Road (Hathersage Road To Denmark Road),Rusholme,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 16:08,-£25.00,Pre-NtO Discount,Tariff Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
11/05/2020 16:10,£0.00,Cancelled,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 16:10,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 16:12,-£35.00,Post NtO,Cheetham Hill Road,Cheetham,Postal-vehicle drive away,Restricted Area,£0.00,1
11/05/2020 16:12,-£25.00,Pre-NtO Discount,Delaunays Road (Crumpsall),Crumpsall,Affixed to vehicle,Limited Waiting,£0.00,30
11/05/2020 16:13,-£35.00,Pre-NtO Discount,Stockport Road (Longsight),Longsight,Affixed to vehicle,No Loading,£0.00,2
11/05/2020 16:15,-£30.00,Post NtO,Barlow Moor Road (Nw Of Lancaster Road to Palatine Road),Besw&Clayton,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 16:15,£0.00,Post NtO,Stockport Road (Longsight),Longsight,Affixed to vehicle,No Loading,£70.00,2
11/05/2020 16:16,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 16:19,-£35.00,Post NtO,Stockport Road (Longsight),Longsight,Postal-vehicle drive away,No Loading,£0.00,2
11/05/2020 16:21,£0.00,Cancelled,Houldsworth Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
11/05/2020 16:21,-£50.00,Post NtO,Turner Street (City Centre),City Centre,Affixed to vehicle,Pay and Display Parking,£0.00,6
11/05/2020 16:21,-£25.00,Pre-NtO Discount,Newland Street,Crumpsall,Affixed to vehicle,Restricted Area,£0.00,30
11/05/2020 16:22,£0.00,Post CC,Stockport Road (Longsight),Longsight,Postal-vehicle drive away,No Loading,£105.00,2
11/05/2020 16:24,-£25.00,Pre-NtO Discount,Jersey Street,Anc & Besw,Affixed to vehicle,Pay and Display Parking,£0.00,5
11/05/2020 16:24,£0.00,Post CC,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£90.00,34
11/05/2020 16:27,£0.00,Post CC,Stockport Road (Longsight),Longsight,Postal - Prevented From Serving,No Loading,£105.00,2
11/05/2020 16:29,-£25.00,Pre-NtO Discount,Southmill Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
11/05/2020 16:30,-£25.00,Pre-NtO Discount,Lake Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
11/05/2020 16:31,-£35.00,Post NtO,Stockport Road (Longsight),Longsight,Postal-vehicle drive away,No Loading,£0.00,2
11/05/2020 16:32,£0.00,Cancelled,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 16:32,£0.00,Cancelled,Edge Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
11/05/2020 16:33,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 16:34,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 16:35,-£35.00,Pre-NtO Discount,Stockport Road (Longsight),Longsight,Affixed to vehicle,No Loading,£0.00,2
11/05/2020 16:36,-£35.00,Pre-NtO Discount,Edge Street (City Centre),Piccadilly,Affixed to vehicle,GV Loading Bay,£0.00,23
11/05/2020 16:36,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 16:36,-£35.00,Pre-NtO Discount,Stockport Road (Longsight),Longsight,Handed To Driver,No Loading,£0.00,2
11/05/2020 16:37,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 16:39,-£25.00,Pre-NtO Discount,Paton Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
11/05/2020 16:39,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 16:39,-£25.00,Pre-NtO Discount,Lake Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
11/05/2020 16:40,-£25.00,Pre-NtO Discount,Edge Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
11/05/2020 16:40,-£35.00,Post NtO,Stockport Road (Longsight),Longsight,Postal-vehicle drive away,No Loading,£0.00,2
11/05/2020 16:43,-£35.00,Pre-NtO Discount,Stockport Road (Longsight),Longsight,Handed To Driver,No Loading,£0.00,2
11/05/2020 16:43,-£25.00,Pre-NtO Discount,Lake Car Park,(None),Affixed to vehicle,Car Park,£0.00,86
11/05/2020 16:44,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 16:44,£0.00,Post NtO,Bury Old Road,Crumpsall,Postal-vehicle drive away,Restricted Area,£70.00,2
11/05/2020 16:44,-£35.00,Pre-NtO Discount,Stockport Road (Longsight),Longsight,Handed To Driver,No Loading,£0.00,2
11/05/2020 16:47,-£35.00,Pre-NtO Discount,Stockport Road (Longsight),Longsight,Affixed to vehicle,No Loading,£0.00,2
11/05/2020 16:48,-£25.00,Pre-NtO Discount,South King Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
11/05/2020 16:49,-£35.00,Pre-NtO Discount,Stockport Road (Longsight),Longsight,Affixed to vehicle,No Loading,£0.00,2
11/05/2020 16:51,-£35.00,Pre-NtO Full Rate,Wilmslow Road (Rusholme),Rusholme,Affixed to vehicle,GV Loading Bay,£0.00,25
11/05/2020 16:51,-£35.00,Post NtO,Stockport Road (Longsight),Longsight,Postal-vehicle drive away,No Loading,£0.00,2
11/05/2020 16:52,-£30.00,Post NtO,Cheetham Hill Road (Bignor Street to Albyns Avenue),Cheetham,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 16:52,-£25.00,Pre-NtO Discount,Silk Street (Anc&Bes),Anc & Besw,Affixed to vehicle,Restricted Area,£0.00,5
11/05/2020 16:57,-£25.00,Pre-NtO Discount,George Leigh Street,Anc & Besw,Affixed to vehicle,Pay and Display Parking,£0.00,5
11/05/2020 16:58,-£90.00,Post CC,Barlow Moor Road (Nw Of Lancaster Road to Palatine Road),Besw&Clayton,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 16:58,-£70.00,Pre-NtO Full Rate,Cheetham Hill Road,Cheetham,Affixed to vehicle,Restricted Area,£0.00,47
11/05/2020 16:58,-£35.00,Pre-NtO Discount,Rainforth Street,Longsight,Handed To Driver,Taxi Stand,£0.00,45
11/05/2020 17:01,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 17:09,£0.00,Post CC,Oak Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£75.00,6
11/05/2020 17:09,£0.00,Post CC,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£90.00,34
11/05/2020 17:10,-£30.00,Post NtO,Oldham Road (Lowcross Road to Ten Acres Lane),Newton Heath,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 17:11,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 17:11,-£35.00,Pre-NtO Discount,Cheetham Hill Road,Cheetham,Affixed to vehicle,Restricted Area,£0.00,1
11/05/2020 17:13,-£35.00,Pre-NtO Discount,Wilmslow Road (Rusholme),Rusholme,Affixed to vehicle,GV Loading Bay,£0.00,25
11/05/2020 17:14,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 17:15,£0.00,Post CC,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£90.00,34
11/05/2020 17:15,£0.00,Post CC,Rochdale Road (City Centre),Piccadilly,Affixed to vehicle,Restricted Area,£105.00,1
11/05/2020 17:17,-£70.00,Pre-NtO Full Rate,Wilmslow Road (Rusholme),Rusholme,Affixed to vehicle,GV Loading Bay,£0.00,25
11/05/2020 17:19,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 17:24,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 17:28,£0.00,Pre-NtO Full Rate,Faulkner Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6
11/05/2020 17:29,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 17:31,-£25.00,Pre-NtO Discount,Sherratt Street,Anc & Besw,Affixed to vehicle,Pay and Display Parking,£0.00,6
11/05/2020 17:34,-£35.00,Pre-NtO Discount,Tatton Grove,Withington,Affixed to vehicle,Parking Place,£0.00,12
11/05/2020 17:35,-£90.00,Post CC,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
11/05/2020 17:36,-£35.00,Pre-NtO Full Rate,DURANT STREET,Central,Affixed to vehicle,Restricted Area,£0.00,1
