Issued,Paid,Status,Location,Ward,Ticket Destination,Zone Name,Outstanding,Offence
08/10/2020  10:23,-£35.00,Pre-NtO Discount,Great Western Street (Rusholme),Moss Side,Affixed to vehicle,No Waiting,£0.00,1
08/10/2020  10:23,-£35.00,Pre-NtO Discount,Rainforth Street,Longsight,Affixed to vehicle,Taxi Stand,£0.00,45
08/10/2020  10:24,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  10:25,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  10:25,-£25.00,Pre-NtO Discount,Spring Gardens,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
08/10/2020  10:26,£0.00,Post CC,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£90.00,34
08/10/2020  10:27,-£25.00,Pre-NtO Discount,Lloyd Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,24
08/10/2020  10:29,-£25.00,Pre-NtO Discount,Sherratt Street (Anc&Bes),Anc & Besw,Affixed to vehicle,Restricted Area,£0.00,6
08/10/2020  10:29,-£25.00,Pre-NtO Discount,Rowendale Street,City Centre,Affixed to vehicle,Pay and Display Parking,£0.00,5
08/10/2020  10:31,-£35.00,Pre-NtO Discount,Oak Road,DidsburyWest,Affixed to vehicle,No Waiting At Any Time,£0.00,1
08/10/2020  10:32,-£30.00,Post NtO,Oxford Road (Hathersage Road To Denmark Road),Rusholme,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  10:32,£0.00,Post NtO,Saxon Avenue,Crumpsall,Affixed to vehicle,Restricted Area,£70.00,12
08/10/2020  10:34,£0.00,Cancelled,Saxon Avenue,Crumpsall,Affixed to vehicle,Restricted Area,£0.00,1
08/10/2020  10:35,-£35.00,Post NtO,Cheetham Hill Road,Cheetham,Postal-vehicle drive away,Restricted Area,£0.00,26
08/10/2020  10:35,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  10:36,£0.00,Post NtO,Stockport Road (Longsight),Longsight,Affixed to vehicle,No Waiting,£70.00,1
08/10/2020  10:36,£0.00,Post NtO,George Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6
08/10/2020  10:36,£0.00,Post CC,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£90.00,34
08/10/2020  10:36,£0.00,Post CC,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£90.00,34
08/10/2020  10:37,-£35.00,Pre-NtO Discount,Vine Street (Clay&Op),Clayt & Open,Affixed to vehicle,Restricted Area,£0.00,1
08/10/2020  10:37,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  10:38,-£35.00,Pre-NtO Discount,Stockport Road (Longsight),Longsight,Handed To Driver,No Waiting,£0.00,1
08/10/2020  10:39,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  10:40,-£50.00,Post NtO,Princess Street (Piccadilly : ZONEB),Piccadilly,Affixed to vehicle,Restricted Area,£0.00,6
08/10/2020  10:40,£0.00,Cancelled,Naples Street,Piccadilly,Handed To Driver,Disabled Persons Parking Place,£0.00,40
08/10/2020  10:41,-£35.00,Pre-NtO Discount,Derby Street,Cheetham,Affixed to vehicle,No Waiting At Any Time,£0.00,1
08/10/2020  10:41,-£35.00,Pre-NtO Discount,Cheetham Hill Road,Cheetham,Affixed to vehicle,Restricted Area,£0.00,1
08/10/2020  10:43,-£25.00,Pre-NtO Discount,Brewer Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
08/10/2020  10:43,£0.00,Cancelled,Swan Street,Piccadilly,Affixed to vehicle,Pay And Display Parking,£0.00,6
08/10/2020  10:44,-£70.00,Pre-NtO Full Rate,Leestone Road (Sharston),Sharston,Affixed to vehicle,No Waiting At Any Time,£0.00,1
08/10/2020  10:44,£0.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£60.00,34
08/10/2020  10:44,£0.00,Cancelled,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  10:46,£0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£30.00,34
08/10/2020  10:46,-£25.00,Pre-NtO Discount,Marsden Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
08/10/2020  10:49,-£50.00,Post NtO,Dantzic Street (City Centre),Piccadilly,Affixed to vehicle,Limited Waiting,£0.00,30
08/10/2020  10:51,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  10:52,£0.00,Post NtO,Sherborne Street,Cheetham,Affixed to vehicle,No Waiting At Any Time,£70.00,1
08/10/2020  10:52,-£35.00,Pre-NtO Discount,Deansgate,Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1
08/10/2020  10:53,£0.00,Post NtO,Copthall Lane,Cheetham,Affixed to vehicle,No Waiting,£70.00,1
08/10/2020  10:54,-£35.00,Pre-NtO Discount,Victory Street,Moss Side,Affixed to vehicle,No Waiting At Any Time,£0.00,1
08/10/2020  10:55,-£25.00,Pre-NtO Discount,Lower Ormond Street (Hulme),Hulme,Affixed to vehicle,Limited Waiting,£0.00,30
08/10/2020  10:57,£0.00,Cancelled,Eva Street,Moss Side,Spoil,No Waiting At Any Time,£0.00,27
08/10/2020  10:57,-£25.00,Pre-NtO Discount,St James`s Square,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
08/10/2020  10:57,-£35.00,Post NtO,Cheetham Hill Road,Cheetham,Postal - Prevented From Serving,Restricted Area,£0.00,26
08/10/2020  10:57,-£35.00,Post NtO,Central Street,Deansgate,Postal-vehicle drive away,Pay and Display Parking,£0.00,21
08/10/2020  10:58,-£35.00,Pre-NtO Discount,Mauldeth Road (Old Moat),Old Moat,Affixed to vehicle,No Waiting At Any Time,£0.00,1
08/10/2020  11:00,-£70.00,Post NtO,Eva Street,Moss Side,Affixed to vehicle,No Waiting At Any Time,£0.00,26
08/10/2020  11:00,-£35.00,Pre-NtO Discount,Old Oak Street (DidsburyEast),DidsburyEast,Handed To Driver,No Waiting,£0.00,1
08/10/2020  11:01,£0.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£60.00,34
08/10/2020  11:01,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  11:02,-£35.00,Pre-NtO Discount,Reilly Street,Hulme,Affixed to vehicle,Restricted Area,£0.00,1
08/10/2020  11:03,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  11:03,£0.00,Post NtO,Booth Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6
08/10/2020  11:05,£0.00,Post NtO,Hall Car Park,(None),Affixed to vehicle,Car Park,£50.00,83
08/10/2020  11:05,-£35.00,Pre-NtO Discount,NEW UNION STREET,Central,Affixed to vehicle,Restricted Area,£0.00,1
08/10/2020  11:05,-£30.00,Post NtO,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  11:06,-£70.00,Pre-NtO Full Rate,Rainforth Street,Longsight,Affixed to vehicle,Taxi Stand,£0.00,45
08/10/2020  11:07,-£35.00,Pre-NtO Discount,Albert Hill Street,DidsburyEast,Affixed to vehicle,No Waiting,£0.00,1
08/10/2020  11:09,£0.00,Post NtO,Church Lane (Harpurhey),Harpurhey,Affixed to vehicle,No Waiting,£70.00,1
08/10/2020  11:09,-£35.00,Pre-NtO Discount,Lyth Street,Withington,Affixed to vehicle,Restricted Area,£0.00,27
08/10/2020  11:09,-£30.00,Post NtO,Parrs Wood Lane (A34 to Burnage Lane),DidsburyEast,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  11:10,-£25.00,Pre-NtO Discount,THURLOE STREET CAR PARK,Rusholme,Affixed to vehicle,Car Park,£0.00,83
08/10/2020  11:11,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  11:11,£0.00,Post CC,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£90.00,34
08/10/2020  11:12,-£25.00,Pre-NtO Discount,Byrom Street (City Centre : ZONEB),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
08/10/2020  11:12,-£30.00,Post NtO,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  11:13,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  11:14,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  11:14,£0.00,Pre-NtO Full Rate,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  11:15,-£35.00,Pre-NtO Discount,Mary Street,Cheetham,Affixed to vehicle,No Waiting,£0.00,1
08/10/2020  11:15,-£35.00,Pre-NtO Discount,Halliwell Lane,Cheetham,Affixed to vehicle,No Waiting At Any Time,£0.00,1
08/10/2020  11:17,-£25.00,Pre-NtO Discount,Jersey Street,Anc & Besw,Affixed to vehicle,Pay and Display Parking,£0.00,6
08/10/2020  11:17,£0.00,Pre-NtO Full Rate,FRANCIS STREET,Cheetham,Affixed to vehicle,No Waiting At Any Time,£70.00,1
08/10/2020  11:18,-£35.00,Post NtO,Beswick Street,Anc & Besw,Postal-vehicle drive away,Restricted Area,£0.00,1
08/10/2020  11:19,-£25.00,Pre-NtO Discount,Jersey Street,Anc & Besw,Affixed to vehicle,Pay and Display Parking,£0.00,6
08/10/2020  11:19,-£25.00,Pre-NtO Discount,Briddon Street,Cheetham,Affixed to vehicle,Limited Waiting,£0.00,30
08/10/2020  11:19,-£35.00,Pre-NtO Discount,Hathersage Road,Ardwick,Affixed to vehicle,No Waiting,£0.00,1
08/10/2020  11:20,-£35.00,Pre-NtO Discount,Oxney Road,Rusholme,Affixed to vehicle,No Waiting At Any Time,£0.00,27
08/10/2020  11:20,-£25.00,Pre-NtO Discount,Bridge Street Car Park,Deansgate,Affixed to vehicle,Car Park,£0.00,82
08/10/2020  11:20,£0.00,Pre-NtO Full Rate,Oxford Road (Hathersage Road To Denmark Road),Rusholme,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  11:21,-£25.00,Pre-NtO Discount,St James Square,Piccadilly,Affixed to vehicle,Restricted Area,£0.00,5
08/10/2020  11:22,£0.00,Post NtO,Bombay Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£50.00,6
08/10/2020  11:23,£0.00,Post NtO,Pollard Street,Anc & Besw,Affixed to vehicle,No Waiting,£70.00,1
08/10/2020  11:26,-£25.00,Pre-NtO Discount,HULME STREET CAR PARK,Deansgate,Affixed to vehicle,Car Park,£0.00,83
08/10/2020  11:26,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  11:26,£0.00,Post NtO,Wellington Road (Old Moat),Old Moat,Handed To Driver,Disabled Persons Parking Place,£70.00,40
08/10/2020  11:27,-£25.00,Pre-NtO Discount,Faulkner Street,Deansgate,Affixed to vehicle,Pay and Display Parking,-£25.00,24
08/10/2020  11:27,£0.00,Cancelled,St Margaret`s Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
08/10/2020  11:28,£0.00,Post NtO,Bury New Road,Cheetham,Affixed to vehicle,No Waiting At Any Time,£70.00,1
08/10/2020  11:29,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  11:30,£0.00,Post NtO,Great John Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6
08/10/2020  11:30,-£25.00,Pre-NtO Discount,St Mary`s Parsonage,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
08/10/2020  11:31,-£35.00,Pre-NtO Discount,George Leigh Street,Anc & Besw,Affixed to vehicle,No Waiting,£0.00,27
08/10/2020  11:31,£0.00,Post NtO,Carmoor Road,Ardwick,Affixed to vehicle,No Waiting At Any Time,£70.00,1
08/10/2020  11:33,-£35.00,Post NtO,Stockport Road (Longsight),Longsight,Postal-vehicle drive away,No Waiting,£0.00,1
08/10/2020  11:33,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  11:35,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  11:35,£0.00,Post NtO,Hillier Street North,Harpurhey,Affixed to vehicle,No Waiting At Any Time,£70.00,1
08/10/2020  11:36,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  11:37,-£35.00,Post NtO,Lockett Street,Cheetham,Postal - Prevented From Serving,No Waiting At Any Time,£0.00,1
08/10/2020  11:37,£0.00,Post NtO,Port Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£50.00,6
08/10/2020  11:37,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  11:38,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  11:38,£0.00,Post NtO,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,CCTV Issue,Bus Lane,£60.00,34
08/10/2020  11:38,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  11:39,-£25.00,Pre-NtO Discount,Spring Gardens,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
08/10/2020  11:41,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  11:41,-£50.00,Post NtO,Hanover Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
08/10/2020  11:41,£0.00,Post CC,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£90.00,34
08/10/2020  11:43,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  11:45,-£25.00,Pre-NtO Discount,Nicholas Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
08/10/2020  11:46,£0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£60.00,34
08/10/2020  11:46,£0.00,Post CC,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£90.00,34
08/10/2020  11:48,-£25.00,Pre-NtO Discount,Spring Gardens,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
08/10/2020  11:48,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  11:48,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  11:48,-£25.00,Pre-NtO Full Rate,Tib Lane,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
08/10/2020  11:50,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  11:51,-£35.00,Post NtO,Nicholas Street,Deansgate,Affixed to vehicle,Disabled Persons Parking Place,£0.00,40
08/10/2020  11:51,£0.00,Post CC,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£90.00,34
08/10/2020  11:51,£0.00,Post NtO,Commercial Street,Deansgate,Affixed to vehicle,No Waiting At Any Time,£70.00,1
08/10/2020  11:52,-£25.00,Pre-NtO Discount,Oldham Road (Anc&Clay),Anc&Clay,Affixed to vehicle,Limited Waiting,£0.00,30
08/10/2020  11:53,£0.00,Post CC,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£90.00,34
08/10/2020  11:56,£0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£30.00,34
08/10/2020  11:57,-£35.00,Pre-NtO Discount,Henry Street,Anc & Besw,Affixed to vehicle,No Waiting,£0.00,1
08/10/2020  11:57,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  11:58,-£35.00,Pre-NtO Discount,Silk Street (MP&NH),MP & NH,Affixed to vehicle,No Waiting At Any Time,£0.00,1
08/10/2020  11:59,-£35.00,Pre-NtO Discount,New Welcome Street,Hulme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
08/10/2020  12:00,£0.00,Post CC,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£90.00,34
08/10/2020  12:00,-£35.00,Pre-NtO Discount,Hyde Road (Gorton & Abbey Hey),Gort & Abb H,Handed To Driver,Restricted Area,£0.00,1
08/10/2020  12:01,£0.00,Post NtO,Kennedy Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,5
08/10/2020  12:01,£0.00,Post NtO,Brown Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,5
08/10/2020  12:02,-£30.00,Post NtO,Oxford Road (Hathersage Road To Denmark Road),Rusholme,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  12:03,£0.00,Post NtO,Redhill Street,Anc & Besw,Affixed to vehicle,Pay and Display Parking,£50.00,6
08/10/2020  12:03,£0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£60.00,34
08/10/2020  12:03,£0.00,Cancelled,Store Street (City Centre),Piccadilly,Postal-vehicle drive away,Pay and Display Parking,£0.00,6
08/10/2020  12:05,£0.00,Pre-NtO Full Rate,Sherborne Street,Cheetham,Affixed to vehicle,No Waiting At Any Time,£70.00,1
08/10/2020  12:06,£0.00,Post NtO,Humphrey Street,Crumpsall,Affixed to vehicle,No Waiting At Any Time,£70.00,1
08/10/2020  12:06,-£25.00,Pre-NtO Discount,Byrom Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
08/10/2020  12:08,£0.00,Post CC,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£90.00,34
08/10/2020  12:08,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  12:08,-£30.00,Post NtO,Parrs Wood Lane (A34 to Burnage Lane),DidsburyEast,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  12:09,-£25.00,Pre-NtO Discount,Booth Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
08/10/2020  12:09,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  12:10,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  12:11,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  12:11,-£25.00,Pre-NtO Discount,Marsden Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
08/10/2020  12:11,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  12:11,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  12:12,-£35.00,Pre-NtO Discount,Rainforth Street,Longsight,Affixed to vehicle,Taxi Stand,£0.00,45
08/10/2020  12:12,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  12:13,-£140.00,Pre-NtO Discount,Chapel Walks,Deansgate,Affixed to vehicle,Disabled Persons Parking Place,£0.00,40
08/10/2020  12:14,-£25.00,Pre-NtO Discount,King Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
08/10/2020  12:14,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  12:15,£0.00,Post NtO,Foundry Lane,Piccadilly,Affixed to vehicle,No Waiting At Any Time,£70.00,1
08/10/2020  12:15,£0.00,Post NtO,Mayes Street (City Centre : ZONEA),Piccadilly,Affixed to vehicle,Pay and Display Parking,£50.00,5
08/10/2020  12:16,-£35.00,Pre-NtO Discount,Higher Ardwick,Ardwick,Affixed to vehicle,No Waiting,£0.00,1
08/10/2020  12:16,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  12:17,-£50.00,Pre-NtO Full Rate,Chancery Lane,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
08/10/2020  12:18,£0.00,Post CC,Oxford Road (Hathersage Road To Denmark Road),Rusholme,CCTV Issue,Bus Lane,£90.00,34
08/10/2020  12:20,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  12:22,-£35.00,Post NtO,Howard Street,Cheetham,Postal-vehicle drive away,No Waiting At Any Time,£0.00,1
08/10/2020  12:22,£0.00,Post NtO,Byrom Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,5
08/10/2020  12:23,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  12:24,£0.00,Post NtO,Rockdove Avenue  (hulme H4),Baguley,Affixed to vehicle,Restricted Area,£70.00,12
08/10/2020  12:24,-£35.00,Pre-NtO Discount,King Street West,Deansgate,Affixed to vehicle,Disabled Persons Parking Place,£0.00,40
08/10/2020  12:27,£0.00,Pre-NtO Full Rate,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  12:28,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  12:30,-£30.00,Post NtO,Greenheys Lane (West Of Charles Halle Road),Hulme,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  12:31,-£35.00,Pre-NtO Discount,Parkdale Avenue,Gort & Abb H,Affixed to vehicle,No Waiting At Any Time,£0.00,1
08/10/2020  12:32,-£35.00,Pre-NtO Discount,Bent Street,Cheetham,Affixed to vehicle,No Waiting At Any Time,£0.00,1
08/10/2020  12:32,-£25.00,Pre-NtO Discount,Spring Gardens,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
08/10/2020  12:32,-£25.00,Pre-NtO Discount,Cross Keys Street,Piccadilly,Affixed to vehicle,Limited Waiting,£0.00,30
08/10/2020  12:33,-£25.00,Post NtO,Chester Street,Deansgate,Postal-vehicle drive away,Pay and Display Parking,£0.00,5
08/10/2020  12:34,-£35.00,Pre-NtO Discount,Mayford Road (Levenshulme),Levenshulme,Affixed to vehicle,GV Loading Bay,£0.00,25
08/10/2020  12:35,-£50.00,Post NtO,Dantzic Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
08/10/2020  12:38,£0.00,Cancelled,Minshull Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
08/10/2020  12:40,-£35.00,Pre-NtO Discount,Woolley Street,Cheetham,Affixed to vehicle,No Waiting At Any Time,£0.00,1
08/10/2020  12:40,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  12:42,-£50.00,Post NtO,Bridge Street Car Park,Deansgate,Affixed to vehicle,Car Park,£0.00,82
08/10/2020  12:42,-£70.00,Post NtO,Red Lion Street,Piccadilly,Affixed to vehicle,No Waiting At Any Time,£0.00,1
08/10/2020  12:45,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  12:45,-£35.00,Pre-NtO Discount,Sherborne Street,Cheetham,Affixed to vehicle,No Waiting At Any Time,£0.00,1
08/10/2020  12:45,£0.00,Post NtO,Sherborne Street,Cheetham,Affixed to vehicle,No Waiting At Any Time,£70.00,1
08/10/2020  12:45,-£70.00,Pre-NtO Full Rate,Broughton Street,Cheetham,Affixed to vehicle,No Waiting At Any Time,£0.00,1
08/10/2020  12:46,-£25.00,Pre-NtO Discount,Lower Ormond Street (City Centre),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
08/10/2020  12:46,-£50.00,Pre-NtO Full Rate,Dyche Street,Piccadilly,Affixed to vehicle,Restricted Area,£0.00,30
08/10/2020  12:47,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  12:48,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  12:48,-£25.00,Pre-NtO Discount,Jackson`s Row,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
08/10/2020  12:49,-£25.00,Pre-NtO Discount,Dickinson Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
08/10/2020  12:50,-£70.00,Post NtO,Seymour Road,Crumpsall,Affixed to vehicle,No Waiting,£0.00,1
08/10/2020  12:51,-£35.00,Pre-NtO Discount,Hyde Road (Gorton & Abbey Hey),Gort & Abb H,Affixed to vehicle,Restricted Area,£0.00,25
08/10/2020  12:51,-£50.00,Pre-NtO Full Rate,Naples Street,Piccadilly,Affixed to vehicle,Limited Waiting,£0.00,30
08/10/2020  12:51,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  12:51,-£35.00,Pre-NtO Discount,Russell Street,WhalleyRange,Affixed to vehicle,No Waiting At Any Time,£0.00,1
08/10/2020  12:52,-£25.00,Pre-NtO Discount,St James Square,Piccadilly,Affixed to vehicle,Restricted Area,£0.00,5
08/10/2020  12:52,-£35.00,Post NtO,Rainforth Street,Longsight,Postal-vehicle drive away,Taxi Stand,£0.00,45
08/10/2020  12:53,£0.00,Pre-NtO Full Rate,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  12:54,-£35.00,Pre-NtO Discount,Manson Avenue,Hulme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
08/10/2020  12:54,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
08/10/2020  12:54,£0.00,Post NtO,BRIDGEWATER PLACE,NorthQuarter,Affixed to vehicle,No Waiting At Any Time,£70.00,1
