Issued,Paid,Status,Location,Ward,Ticket Destination,Zone Name,Outstanding,Offence
05/08/2020  11:22,-£35.00,Pre-NtO Discount,King Street,Deansgate,Affixed to vehicle,Disabled Persons Parking Place,£0.00,40
05/08/2020  11:22,£0.00,Post NtO,Hathersage Road,Ardwick,Affixed to vehicle,No Loading,£70.00,2
05/08/2020  11:22,-£30.00,Post NtO,Oxford Road (Nelson Street To Hathersage Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
05/08/2020  11:22,-£25.00,Pre-NtO Discount,South King Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
05/08/2020  11:22,£0.00,NoDR,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£98.00,34
05/08/2020  11:22,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
05/08/2020  11:23,-£25.00,Pre-NtO Discount,Bengal Street,Anc & Besw,Affixed to vehicle,Pay and Display Parking,£0.00,5
05/08/2020  11:23,£0.00,Pre-NtO Full Rate,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
05/08/2020  11:23,-£70.00,Pre-NtO Full Rate,Cheetham Hill Road,Cheetham,Affixed to vehicle,Restricted Area,£0.00,1
05/08/2020  11:25,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
05/08/2020  11:26,-£25.00,Pre-NtO Discount,Princess Street (Deansgate : ZONEC),Deansgate,Affixed to vehicle,Restricted Area,£0.00,6
05/08/2020  11:26,-£105.00,Post CC,Hilton Street (City Centre : ZONEB),Piccadilly,Affixed to vehicle,No Waiting At Any Time,£0.00,1
05/08/2020  11:28,-£25.00,Pre-NtO Discount,Jersey Street,Anc & Besw,Affixed to vehicle,Pay and Display Parking,£0.00,5
05/08/2020  11:29,-£25.00,Pre-NtO Discount,Bridge Street Car Park,Deansgate,Affixed to vehicle,Car Park,£0.00,83
05/08/2020  11:30,-£25.00,Pre-NtO Discount,Bridge Street Car Park,Deansgate,Affixed to vehicle,Car Park,£0.00,83
05/08/2020  11:31,£0.00,NoDR,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£98.00,34
05/08/2020  11:32,£0.00,NoDR,Wilmslow Road (Lorne Road to Wynnstay Grove),Rusholme,CCTV Issue,Bus Lane,£98.00,34
05/08/2020  11:32,£0.00,Cancelled,Hall Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
05/08/2020  11:33,£0.00,Post CC,Spear Street (City Centre),Piccadilly,Affixed to vehicle,GV Loading Bay,£105.00,23
05/08/2020  11:33,£0.00,Pre-NtO Full Rate,Lower Ormond Street (City Centre),Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,5
05/08/2020  11:34,-£25.00,Pre-NtO Discount,Bridge Street Car Park,Deansgate,Affixed to vehicle,Car Park,£0.00,83
05/08/2020  11:34,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
05/08/2020  11:35,£0.00,Pre-NtO Full Rate,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
05/08/2020  11:35,£0.00,Cancelled,Hall Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
05/08/2020  11:37,-£25.00,Pre-NtO Discount,Hall Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
05/08/2020  11:39,£0.00,Pre-NtO Full Rate,Bridge Street Car Park,Deansgate,Affixed to vehicle,Car Park,£50.00,83
05/08/2020  11:40,-£35.00,Pre-NtO Discount,Cromwell Grove,Levenshulme,Handed To Driver,No Waiting,£0.00,1
05/08/2020  11:41,-£25.00,Pre-NtO Discount,Bridge Street Car Park,Deansgate,Affixed to vehicle,Car Park,£0.00,83
05/08/2020  11:41,-£25.00,Pre-NtO Discount,Hall Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
05/08/2020  11:44,£0.00,Cancelled,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
05/08/2020  11:44,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
05/08/2020  11:45,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
05/08/2020  11:45,-£25.00,Pre-NtO Discount,Hall Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
05/08/2020  11:45,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
05/08/2020  11:46,-£35.00,Post NtO,Cheetham Hill Road,Cheetham,Postal-vehicle drive away,Restricted Area,£0.00,99
05/08/2020  11:46,-£35.00,Pre-NtO Discount,Long Millgate,Deansgate,Affixed to vehicle,No Loading at Any Time,£0.00,2
05/08/2020  11:47,£0.00,Cancelled,Spring Gardens,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
05/08/2020  11:48,-£25.00,Pre-NtO Discount,Bridge Street Car Park,Deansgate,Affixed to vehicle,Car Park,£0.00,83
05/08/2020  11:48,£0.00,Cancelled,Hall Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
05/08/2020  11:49,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
05/08/2020  11:50,-£35.00,Pre-NtO Discount,Church Street,Piccadilly,Affixed to vehicle,No Loading at Any Time,£0.00,2
05/08/2020  11:51,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
05/08/2020  11:52,-£50.00,Pre-NtO Full Rate,Southmill Street,Deansgate,Handed To Driver,Pay and Display Parking,£0.00,6
05/08/2020  11:53,-£35.00,Pre-NtO Discount,Jury Street,Cheetham,Affixed to vehicle,No Waiting At Any Time,£0.00,1
05/08/2020  11:53,£0.00,Cancelled,Deansgate,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
05/08/2020  11:54,-£35.00,Post CC,Gillbrook Road,DidsburyEast,Affixed to vehicle,No Waiting At Any Time,£0.00,1
05/08/2020  11:55,-£25.00,Pre-NtO Discount,Great Marlborough Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
05/08/2020  11:55,-£25.00,Pre-NtO Discount,Spring Gardens,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
05/08/2020  11:56,-£35.00,Pre-NtO Discount,St Vincent Street,Anc & Besw,Affixed to vehicle,Restricted Area,£0.00,27
05/08/2020  11:57,-£30.00,Post NtO,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,CCTV Issue,Bus Lane,£0.00,34
05/08/2020  11:58,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
05/08/2020  11:58,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
05/08/2020  12:00,£0.00,Pre-NtO Full Rate,Oxford Road (Nelson Street To Hathersage Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
05/08/2020  12:00,-£35.00,Pre-NtO Discount,Cheetham Hill Road,Cheetham,Affixed to vehicle,Restricted Area,£0.00,26
05/08/2020  12:01,-£30.00,Post NtO,Portland Street (North-East Bound),City Centre,CCTV Issue,Bus Lane,£0.00,34
