Issued,Paid,Status,Location,Ward,Ticket Destination,Zone Name,Outstanding,Offence
28/06/2020 08:24,-£25.00,Pre-NtO Discount,Thomas Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
28/06/2020 08:33,-£25.00,Pre-NtO Discount,Bloom Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
28/06/2020 08:36,£0.00,Pre-NtO Full Rate,Bloom Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£50.00,6
28/06/2020 08:37,£0.00,Pre-NtO Full Rate,Little Peter Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6
28/06/2020 08:38,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 08:40,-£25.00,Pre-NtO Discount,Bloom Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
28/06/2020 08:41,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 08:42,-£35.00,Pre-NtO Discount,Birch Road,Crumpsall,Affixed to vehicle,No Waiting At Any Time,£0.00,1
28/06/2020 08:45,-£25.00,Pre-NtO Discount,Commercial Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,5
28/06/2020 08:53,-£25.00,Pre-NtO Discount,Deansgate,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
28/06/2020 08:55,-£50.00,Pre-NtO Discount,Ducie Street (City Centre : ZONEC),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
28/06/2020 08:56,£0.00,Pre-NtO Full Rate,Chapel Street (Levenshulme),Levenshulme,Affixed to vehicle,No Waiting At Any Time,£70.00,1
28/06/2020 08:58,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 08:59,-£25.00,Pre-NtO Discount,Bombay Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
28/06/2020 09:08,£0.00,Post NtO,Rochdale Road (Livesey Street to Thompson Street),Harpurhey,CCTV Issue,Bus Lane,£60.00,34
28/06/2020 09:11,£0.00,Pre-NtO Full Rate,Hallworth Road,Crumpsall,Affixed to vehicle,Restricted Area,£70.00,1
28/06/2020 09:15,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 09:16,-£30.00,Post NtO,Wilbraham Road (South of Barlow Moor Road),Chorlton,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 09:17,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 09:19,-£25.00,Pre-NtO Discount,City Road East,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
28/06/2020 09:26,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 09:26,£0.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£60.00,34
28/06/2020 09:26,-£35.00,Pre-NtO Discount,Parsonage Road,Withington,Affixed to vehicle,No Waiting At Any Time,£0.00,1
28/06/2020 09:28,-£25.00,Pre-NtO Discount,South King Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
28/06/2020 09:32,-£142.00,Pre-NtO Discount,City Road East,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
28/06/2020 09:35,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 09:41,£0.00,Pre-NtO Full Rate,Dickinson Street,Deansgate,Affixed to vehicle,GV Loading Bay,£70.00,23
28/06/2020 09:42,-£35.00,Pre-NtO Discount,St Marys Street (City Centre),Deansgate,Affixed to vehicle,Disabled Persons Parking Place,£0.00,40
28/06/2020 09:44,£0.00,Post NtO,Hunts Bank (Victoria Station Approach To Walkers Croft),Central,CCTV Issue,Bus Lane,£60.00,34
28/06/2020 09:44,-£30.00,Post NtO,Portland Street (South-West Bound),Central,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 09:46,£0.00,Pre-NtO Full Rate,HULME STREET CAR PARK,Deansgate,Affixed to vehicle,Car Park,£50.00,82
28/06/2020 09:51,-£35.00,Pre-NtO Discount,Hathersage Road,Ardwick,Handed To Driver,Restricted Area,£0.00,2
28/06/2020 09:58,-£35.00,Pre-NtO Discount,Golf Car Park,(None),Affixed to vehicle,Car Park,£0.00,87
28/06/2020 10:02,£0.00,Pre-NtO Full Rate,Phoenix Street,City Centre,Affixed to vehicle,Pay and Display Parking,£50.00,6
28/06/2020 10:06,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 10:10,-£25.00,Pre-NtO Discount,Golf Car Park,(None),Affixed to vehicle,Car Park,£0.00,86
28/06/2020 10:10,-£25.00,Pre-NtO Discount,Lake Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
28/06/2020 10:13,-£25.00,Pre-NtO Discount,Golf Car Park,(None),Affixed to vehicle,Car Park,£0.00,86
28/06/2020 10:15,£0.00,Cancelled,Lake Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
28/06/2020 10:15,-£25.00,Pre-NtO Discount,Blantyre Street,Deansgate,Affixed to vehicle,Pay And Display,£0.00,6
28/06/2020 10:17,£0.00,Cancelled,Lake Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
28/06/2020 10:18,-£30.00,Post NtO,Oxford Road (Hathersage Road To Denmark Road),Rusholme,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 10:19,-£35.00,Pre-NtO Discount,Wakefield Street,City Centre,Affixed to vehicle,No Waiting At Any Time,£0.00,1
28/06/2020 10:19,-£25.00,Pre-NtO Discount,Blantyre Street,Deansgate,Affixed to vehicle,Pay And Display,£0.00,6
28/06/2020 10:26,£0.00,Cancelled,King Street West,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
28/06/2020 10:28,£0.00,Pre-NtO Full Rate,Whitworth Street (Piccadilly : ZONEB),Piccadilly,Affixed to vehicle,Restricted Area,£50.00,24
28/06/2020 10:31,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 10:31,-£25.00,Pre-NtO Discount,Bridge Street Car Park,Deansgate,Affixed to vehicle,Car Park,£0.00,86
28/06/2020 10:35,-£25.00,Pre-NtO Discount,Chester Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
28/06/2020 10:36,-£35.00,Pre-NtO Discount,Stockport Road (Levenshulme),Levenshulme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
28/06/2020 10:36,-£25.00,Pre-NtO Discount,Hall Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
28/06/2020 10:38,-£25.00,Pre-NtO Discount,Hall Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
28/06/2020 10:41,-£25.00,Pre-NtO Discount,Bloom Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,5
28/06/2020 10:41,-£25.00,Pre-NtO Discount,Hall Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
28/06/2020 10:48,-£25.00,Pre-NtO Discount,Hall Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
28/06/2020 10:49,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 10:51,£0.00,Cancelled,Hall Car Park,(None),Affixed to vehicle,Car Park,£0.00,83
28/06/2020 10:52,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 10:52,£0.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£60.00,34
28/06/2020 10:53,-£30.00,Post NtO,Oxford Road (Charles Street To Brancaster Road),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 10:57,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
28/06/2020 10:57,-£30.00,Post NtO,Oxford Street (Whitworth Street West To Chepstow Street),City Centre,CCTV Issue,Bus Lane,£0.00,34
